연번,구군,장비종류,관리번호,시설명칭,위도,경도
237,중구,생활방범,3250000-00078-2-2FA,중구-0033_일진사약국앞_고2_서(광복로31),35.099438,129.028432
238,중구,생활방범,3250000-00078-3-2FA,중구-0033_일진사약국앞_고3_북(광복로31),35.099438,129.028432
239,중구,생활방범,3250000-00079-0-1DA,0079-5-보수동-대림에이스_입구_주변(탐라빌라앞),35.106871,129.024882
240,중구,생활방범,3250000-00080-0-1HA,0080-5-영주1동-태창하우스_맞은편,35.110333,129.036357
241,중구,생활방범,3250000-00081-0-1DA,0081-5-보수동-중구종합사회복지관_옆_계단오르막길,35.105763,129.027996
242,중구,생활방범,3250000-00082-0-1HA,0082-5-영주1동-신흥세탁소_앞,35.110261,129.035834
243,중구,생활방범,3250000-00082-1-1HA,0260-18-영주1동-신흥세탁소_앞_고1,35.110261,129.035834
244,중구,생활방범,3250000-00082-2-1HA,0260-18-영주1동-신흥세탁소_앞_고2,35.110261,129.035834
245,중구,생활방범,3250000-00082-3-1HA,0260-18-영주1동-신흥세탁소_앞_고3,35.110261,129.035834
246,중구,생활방범,3250000-00083-0-1HA,0083-5-영주1동-남양빌라_앞(힐사이드호텔_뒤편),35.109215,129.036137
247,중구,생활방범,3250000-00084-0-1HA,0084-5-영주1동-배수지주거지주차장_주변,35.113885,129.034974
248,중구,생활방범,3250000-00085-0-1DA,0085-5-보수동-한우뭉치_앞,35.104956,129.021657
249,중구,생활방범,3250000-00086-0-1DA,0086-5-보수동-보수아파트_1동_앞,35.108537,129.026483
250,중구,생활방범,3250000-00087-0-1BA,0087-5-동광동-동광새마을방범초소_옆,35.107414,129.034486
251,중구,생활방범,3250000-00088-0-1CA,0088-5-대청동-덕원중학교_옆_계단,35.108157,129.031277
252,중구,생활방범,3250000-00088-1-2CA,중구-0072-대청동-덕원중학교_옆_계단_고1,35.108157,129.031277
253,중구,생활방범,3250000-00088-2-2CA,중구-0072-대청동-덕원중학교_옆_계단_고2,35.108157,129.031277
254,중구,생활방범,3250000-00088-3-2CA,중구-0072-대청동-덕원중학교_옆_계단_고3,35.108157,129.031277
255,중구,생활방범,3250000-00089-0-1FA,0089-5-광복동-외환은행_앞,35.102315,129.030351
256,중구,생활방범,3250000-00089-1-2FA,중구-0140-광복동-외환은행_앞_고1,35.102315,129.030351
257,중구,생활방범,3250000-00089-2-2FA,중구-0140-광복동-외환은행_앞_고2,35.102315,129.030351
258,중구,생활방범,3250000-00089-3-2FA,중구-0140-광복동-외환은행_앞_고3,35.102315,129.030351
259,중구,생활방범,3250000-00090-0-1FA,0090-5-광복동-부산숯불갈비,35.102218,129.028752
260,중구,생활방범,3250000-00090-1-2FA,중구-0034_부산숯불갈비_고1_동(중구로48번길8-1),35.102218,129.028752
261,중구,생활방범,3250000-00090-2-2FA,중구-0034_부산숯불갈비_고2_북(중구로48번길8-1),35.102218,129.028752
262,중구,생활방범,3250000-00090-3-2FA,중구-0034_부산숯불갈비_고3_서(중구로48번길8-1),35.102218,129.028752
263,중구,생활방범,3250000-00090-4-2FA,중구-0034_부산숯불갈비_고4_남(중구로48번길8-1),35.102218,129.028752
264,중구,생활방범,3250000-00091-0-1HA,0091-5-영주1동-일신빌딩_앞_삼거리,35.110761,129.037168
265,중구,생활방범,3250000-00091-1-2HA,중구-0044_일신빌딩앞_고1_남(중앙대로147번길4),35.110761,129.037168
266,중구,생활방범,3250000-00091-2-2HA,중구-0044_일신빌딩앞_고2_북(중앙대로147번길4),35.110761,129.037168
267,중구,생활방범,3250000-00091-3-2HA,중구-0044_일신빌딩앞_고3_서(중앙대로147번길4),35.110761,129.037168
268,중구,생활방범,3250000-00091-4-2HA,중구-0044_일신빌딩앞_고4_동(중앙대로147번길4),35.110761,129.037168
269,중구,생활방범,3250000-00092-0-1IA,0092-5-영주2동-영주2동_원로의집_옆,35.113961,129.031898
270,중구,생활방범,3250000-00093-0-1DA,0093-5-보수동-중보빌라6차_앞(태양빌라_아래_인근),35.105649,129.02591
271,중구,생활방범,3250000-00094-0-1CA,0094-5-대청동-남성초등학교_정문_앞_빌라,35.104046,129.032288
272,중구,생활방범,3250000-00094-1-2CA,중구-0150-대청동-남성초등학교_정문_앞_빌라_고1,35.104046,129.032288
273,중구,생활방범,3250000-00094-2-2CA,중구-0150-대청동-남성초등학교_정문_앞_빌라_고2,35.104046,129.032288
274,중구,생활방범,3250000-00095-0-1AA,0095-5-중앙동-대한항공_부산지점_주변,35.110462,129.03837
275,중구,생활방범,3250000-00095-1-2AA,중구-0069-중앙동-대한항공_부산지점주변_고1,35.110462,129.03837
276,중구,생활방범,3250000-00095-2-2AA,중구-0069-중앙동-대한항공_부산지점주변_고2,35.110462,129.03837
277,중구,생활방범,3250000-00095-3-2AA,중구-0069-중앙동-대한항공_부산지점주변_고3,35.110462,129.03837
278,중구,생활방범,3250000-00095-4-2AA,중구-0069-중앙동-대한항공_부산지점주변_고4,35.110462,129.03837
279,중구,생활방범,3250000-00096-0-1DA,0096-5-보수동-동남궁전빌라_앞,35.10697,129.024246
280,중구,생활방범,3250000-00097-0-1CA,0097-6-대청동-중구청_담벼락(대청파출소_방향),35.10635496,129.0321391
281,중구,생활방범,3250000-00098-0-1DA,0098-6-보수동-다사랑어린이집옆(보수동주민센터3층),35.106255,129.02482
282,중구,생활방범,3250000-00099-0-1EA,0099-6-부평동-부평동주민센터_옆,35.100449,129.026472
283,중구,생활방범,3250000-00099-1-2EA,중구-0030_부평동주민센터옆_고1_서(중구로29번길23),35.100449,129.026472
284,중구,생활방범,3250000-00099-2-2EA,중구-0030_부평동주민센터옆_고2_남(중구로29번길23),35.100449,129.026472
285,중구,생활방범,3250000-00099-3-2EA,중구-0030_부평동주민센터옆_고3_동(중구로29번길23),35.100449,129.026472
286,중구,생활방범,3250000-00099-4-2EA,중구-0030_부평동주민센터옆_고4_북(중구로29번길23),35.100449,129.026472
287,중구,생활방범,3250000-00100-0-1HA,0100-6-영주1동-우남이채롬APT_정문_옆,35.113769,129.035688
288,중구,생활방범,3250000-00100-1-2HA,중구-0097_영주1동_우남이채롬APT정문_옆_고1,35.113769,129.035688
289,중구,생활방범,3250000-00100-2-2HA,중구-0097_영주1동_우남이채롬APT정문_옆_고2,35.113769,129.035688
290,중구,생활방범,3250000-00100-3-2HA,중구-0097_영주1동_우남이채롬APT정문_옆_고3,35.113769,129.035688
291,중구,생활방범,3250000-00100-4-2HA,중구-0097_영주1동_우남이채롬APT정문_옆_고4,35.113769,129.035688
292,중구,생활방범,3250000-00101-0-1IA,0101-6-영주2동-라인빌라트빌라_옆(재건교회_인근),35.113409,129.03138
293,중구,생활방범,3250000-00102-0-1CA,0102-6-대청동-남성초등학교_입구(조은인쇄_옆_골목),35.103841,129.034073
294,중구,생활방범,3250000-00103-0-1EA,0103-6-부평동-억수세탁소_옆,35.102366,129.022723
295,중구,생활방범,3250000-00103-1-2EA,중구-0139-부평동-억수세탁소_옆_고1,35.102366,129.022723
296,중구,생활방범,3250000-00103-2-2EA,중구-0139-부평동-억수세탁소_옆_고2,35.102366,129.022723
297,중구,생활방범,3250000-00103-3-2EA,중구-0139-부평동-억수세탁소_옆_고3,35.102366,129.022723
298,중구,생활방범,3250000-00104-0-1HA,0104-6-영주1동-봉래초등학교_후문(육교앞),35.111974,129.035378
299,중구,생활방범,3250000-00104-1-1HA,0259-18-영주1동-봉래초등학교_후문(육교앞)_고1,35.111974,129.035378
300,중구,생활방범,3250000-00104-2-1HA,0259-18-영주1동-봉래초등학교_후문(육교앞)_고2,35.111974,129.035378
301,중구,생활방범,3250000-00105-0-1BA,0105-6-동광동-남성초등학교_후문(할머니원로의집앞),35.106437,129.034121
302,중구,생활방범,3250000-00105-1-2CA,중구-0155-남성초등학교_후문(할머니원로의집앞)_고1,35.106437,129.034121
303,중구,생활방범,3250000-00105-2-2CA,중구-0155-남성초등학교_후문(할머니원로의집앞)_고2,35.106437,129.034121
304,중구,생활방범,3250000-00106-0-1GA,0106-6-남포동-부산종합관광안내소_옆,35.097603,129.032161
305,중구,생활방범,3250000-00106-1-1GA,0106-6-남포동-부산종합관광안내소_옆_고1,35.097603,129.032161
306,중구,생활방범,3250000-00106-2-1GA,0106-6-남포동-부산종합관광안내소_옆_고2,35.097603,129.032161
307,중구,생활방범,3250000-00106-3-1GA,0106-6-남포동-부산종합관광안내소_옆_고3,35.097603,129.032161
308,중구,생활방범,3250000-00107-0-1DA,0107-6-보수동-보수어린이집_앞,35.106515,129.026801
309,중구,생활방범,3250000-00107-1-2DA,중구-0076-보수동-보수어린이집_고1,35.106515,129.026801
310,중구,생활방범,3250000-00107-2-2DA,중구-0076-보수동-보수어린이집_고2,35.106515,129.026801
311,중구,생활방범,3250000-00107-3-2DA,중구-0076-보수동-보수어린이집_고3,35.106515,129.026801
312,중구,생활방범,3250000-00108-0-1EA,0108-6-부평동-NH농협_부평동지점_뒤편,35.102649,129.026513
313,중구,생활방범,3250000-00108-1-2EA,중구-0077-부평동-NH농협_부평동지점_뒤편_고1,35.102649,129.026513
314,중구,생활방범,3250000-00108-2-2EA,중구-0077-부평동-NH농협_부평동지점_뒤편_고2,35.102649,129.026513
315,중구,생활방범,3250000-00109-0-1AA,0109-6-중앙동-세정옷집_앞_사거리(남포지구대_주변),35.100236,129.035766
316,중구,생활방범,3250000-00109-1-2AA,중구-0021_세정옷집앞_고1_남(중앙대로29번길8),35.100236,129.035766
317,중구,생활방범,3250000-00109-2-2AA,중구-0021_세정옷집앞_고2_동(중앙대로29번길8),35.100236,129.035766
318,중구,생활방범,3250000-00109-3-2AA,중구-0021_세정옷집앞_고3_서(중앙대로29번길8),35.100236,129.035766
319,중구,생활방범,3250000-00109-4-2AA,중구-0021_세정옷집앞_고4_북(중앙대로29번길8),35.100236,129.035766
320,중구,생활방범,3250000-00110-0-1CA,0110-6-대청동-봉생복지문화관_옆,35.105624,129.031053
321,중구,생활방범,3250000-00111-0-1CA,0111-6-대청동-광일초_골목안(대청사거리_방향),35.103393,129.028774
322,중구,생활방범,3250000-00112-0-1BA,0112-6-동광동-힐타워_나동_맞은편(대동맨션_인근),35.107792,129.034635
323,중구,생활방범,3250000-00113-0-1DA,0113-6-보수동-해오름쉼터,35.104114,129.028106
324,중구,생활방범,3250000-00114-0-1HA,0114-6-영주1동-영주배수지놀이시설,35.113695,129.033808
325,중구,생활방범,3250000-00115-0-1IA,0115-6-영주2동-동주파크맨션,35.111507,129.028956
326,중구,생활방범,3250000-00115-1-2IA,중구-0132-영주2동-동주파크맨션_고1,35.111507,129.028956
327,중구,생활방범,3250000-00115-2-2IA,중구-0132-영주2동-동주파크맨션_고2,35.111507,129.028956
328,중구,생활방범,3250000-00116-0-1CA,0116-6-대청동-복병산체육공원,35.105098,129.032419
329,중구,생활방범,3250000-00117-0-1BA,0117-6-동광동-용두산공원(동광계단_출입구),35.10083,129.033829
330,중구,생활방범,3250000-00117-1-2BA,중구-0123-동광동-용두산공원(동광계단_출입구)_고1,35.10083,129.033829
331,중구,생활방범,3250000-00117-2-2BA,중구-0123-동광동-용두산공원(동광계단_출입구)_고2,35.10083,129.033829
332,중구,생활방범,3250000-00118-0-1DA,0118-6-보수동-보수우체국_인근(건영화물_앞),35.103699,129.023943
333,중구,생활방범,3250000-00119-0-1HA,0119-6-영주1동-영주쉼터,35.111486,129.033751
334,중구,생활방범,3250000-00120-0-1CA,0120-6-대청동-아성주택_윗길,35.108269,129.030477
335,중구,생활방범,3250000-00121-0-1IA,0121-6-영주2동-그린빌라_앞(중구노인복지분관_인근),35.110601,129.032739
336,중구,생활방범,3250000-00122-0-1FA,0122-6-광복동-로데오갤러리(국제시장),35.101484,129.030339
337,중구,생활방범,3250000-00123-0-1CA,0123-6-대청동-부산주교좌성당_입구,35.103349,129.03076
338,중구,생활방범,3250000-00124-0-1CA,0124-6-대청동-동광원로의집_앞(중구청_아래),35.106533,129.032852
339,중구,생활방범,3250000-00124-1-2CA,중구-0128-대청동-동광원로의집_앞(중구청_아래)_고1,35.106533,129.032852
340,중구,생활방범,3250000-00124-2-2CA,중구-0128-대청동-동광원로의집_앞(중구청_아래)_고2,35.106533,129.032852
341,중구,생활방범,3250000-00125-0-1EA,0125-6-부평동-테라플레이스빌딩_뒷골목(일광집_앞),35.098807,129.026854
342,중구,생활방범,3250000-00125-1-2EA,중구-0093_부평동_테라플레이스빌딩뒷골목_고1,35.098807,129.026854
343,중구,생활방범,3250000-00125-2-2EA,중구-0093_부평동_테라플레이스빌딩뒷골목_고2,35.098807,129.026854
344,중구,생활방범,3250000-00126-0-1HA,0126-6-영주1동-새영주시장_인근(골드캐슬_앞),35.112578,129.036879
345,중구,생활방범,3250000-00126-1-2HA,중구-0121-영주1동-새영주시장인근(골드캐슬_앞)고1,35.112578,129.036879
346,중구,생활방범,3250000-00126-2-2HA,중구-0121-영주1동-새영주시장인근(골드캐슬_앞)고2,35.112578,129.036879
347,중구,생활방범,3250000-00126-3-2HA,중구-0121-영주1동-새영주시장인근(골드캐슬_앞)고3,35.112578,129.036879
348,중구,생활방범,3250000-00127-0-1EA,0127-6-부평동-태원주차장_앞,35.100552,129.024445
349,중구,생활방범,3250000-00127-1-2EA,중구-0079-부평동-태원주차장_앞_고1,35.100552,129.024445
350,중구,생활방범,3250000-00127-2-2EA,중구-0079-부평동-태원주차장_앞_고2,35.100552,129.024445
351,중구,생활방범,3250000-00127-3-2EA,중구-0079-부평동-태원주차장_앞_고3,35.100552,129.024445
352,중구,생활방범,3250000-00127-4-2EA,중구-0079-부평동-태원주차장_앞_고4,35.100552,129.024445
353,중구,생활방범,3250000-00128-0-1BA,0128-7-동광동-명중원룸_옆,35.107907,129.033527
354,중구,생활방범,3250000-00129-0-1BA,0129-7-동광동-밀레니엄PC방,35.105957,129.034974
355,중구,생활방범,3250000-00129-1-2BA,중구-0023_밀레니엄PC방_고1_동(동광길70),35.105957,129.034974
356,중구,생활방범,3250000-00129-2-2BA,중구-0023_밀레니엄PC방_고2_북(동광길70),35.105957,129.034974
357,중구,생활방범,3250000-00129-3-2BA,중구-0023_밀레니엄PC방_고3_남(동광길70),35.105957,129.034974
358,중구,생활방범,3250000-00130-0-1CA,0130-7-대청동-대청동주민센터_앞,35.104103,129.030757
359,중구,생활방범,3250000-00130-1-2CA,중구-0125-대청동-대청동주민센터_앞_고1,35.104103,129.030757
360,중구,생활방범,3250000-00130-2-2CA,중구-0125-대청동-대청동주민센터_앞_고2,35.104103,129.030757
361,중구,생활방범,3250000-00131-0-1CA,0131-7-대청동-서라벌맨션_앞,35.106604,129.030392
362,중구,생활방범,3250000-00132-0-1CA,0132-7-대청동-광일초교_횡단보도_앞,35.103968,129.029112
363,중구,생활방범,3250000-00133-0-1DA,0133-7-보수동-보수동_어린이도서관,35.10334,129.026179
364,중구,생활방범,3250000-00134-0-1EA,0134-7-부평동-진주집_맞은편,35.101489,129.024469
365,중구,생활방범,3250000-00135-0-1EA,0135-7-부평동-원조한양족발,35.099425,129.026411
366,중구,생활방범,3250000-00135-1-2EA,중구-0026_원조한양족발_고1_남(광복로12),35.099425,129.026411
367,중구,생활방범,3250000-00135-2-2EA,중구-0026_원조한양족발_고2_동(광복로12),35.099425,129.026411
368,중구,생활방범,3250000-00135-3-2EA,중구-0026_원조한양족발_고3_서(광복로12),35.099425,129.026411
369,중구,생활방범,3250000-00135-4-2EA,중구-0026_원조한양족발_고4_북(광복로12),35.099425,129.026411
370,중구,생활방범,3250000-00136-0-1FA,0136-7-광복동-광복동_구_비엔씨_옆,35.099328,129.030584
371,중구,생활방범,3250000-00136-1-2FA,중구-0064-광복동-광복동_구_비엔씨_옆_고1,35.099328,129.030584
372,중구,생활방범,3250000-00136-2-2FA,중구-0064-광복동-광복동_구_비엔씨_옆_고2,35.099328,129.030584
373,중구,생활방범,3250000-00136-3-2FA,중구-0064-광복동-광복동_구_비엔씨_옆_고3,35.099328,129.030584
374,중구,생활방범,3250000-00136-4-2FA,중구-0064-광복동-광복동_구_비엔씨_옆_고4,35.099328,129.030584
375,중구,생활방범,3250000-00137-0-1FA,0137-7-광복동-신생아파트_앞,35.100354,129.029699
376,중구,생활방범,3250000-00138-0-1HA,0138-7-영주1동-엔제리너스원룸_앞,35.109907,129.036535
377,중구,생활방범,3250000-00139-0-1IA,0139-7-영주2동-영주2동주민센터_앞,35.111554,129.032096
378,중구,생활방범,3250000-00140-0-1IA,0140-7-영주2동-모노레일_하부,35.109381,129.0319
